case_id,time_s,command,state_name,state_code,fault_detected,fault_detected_code,fault_latched,fault_latched_code,vin_v,vout_v,iout_a,temperature_c,vref_cmd_v,duty_cmd,pwm_enable,soft_start_elapsed_ms
clear_while_ovp_active,0.00805,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.0081,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.00815,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.0082,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.00825,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.0083,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.00835,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.0084,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.00845,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.0085,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.00855,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.0086,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.00865,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.0087,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.00875,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.0088,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.00885,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.0089,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.00895,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.009,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.00905,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.0091,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.00915,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.0092,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.00925,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.0093,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.00935,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.0094,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
clear_while_ovp_active,0.00945,ENABLE,FAULT_LATCH,4,OVP,2,OVP,2,24,14,5,35,0,0,0,0
